,Provinsi,Buah,Produksi,Tahun
4667,JAWA TENGAH,Durian,138100.0,2020
4668,DI YOGYAKARTA,Durian,6771.0,2020
4669,JAWA TIMUR,Durian,275795.0,2020
4670,BANTEN,Durian,32488.0,2020
4671,BALI,Durian,26479.0,2020
4672,NUSA TENGGARA BARAT,Durian,30578.0,2020
4673,NUSA TENGGARA TIMUR,Durian,1753.0,2020
4674,KALIMANTAN BARAT,Durian,14673.0,2020
4675,KALIMANTAN TENGAH,Durian,6234.0,2020
4676,KALIMANTAN SELATAN,Durian,17890.0,2020
4677,KALIMANTAN TIMUR,Durian,10497.0,2020
4678,KALIMANTAN UTARA,Durian,9577.0,2020
4679,SULAWESI UTARA,Durian,6849.0,2020
4680,SULAWESI TENGAH,Durian,19382.0,2020
4681,SULAWESI SELATAN,Durian,73910.0,2020
4682,SULAWESI TENGGARA,Durian,11738.0,2020
4683,GORONTALO,Durian,5667.0,2020
4684,SULAWESI BARAT,Durian,16394.0,2020
4685,MALUKU,Durian,21974.0,2020
4686,MALUKU UTARA,Durian,2764.0,2020
4687,PAPUA BARAT,Durian,2370.0,2020
4688,PAPUA,Durian,773.0,2020
4689,INDONESIA,Durian,1133195.0,2020
4690,ACEH,Jambu Biji,2463.0,2020
4691,SUMATERA UTARA,Jambu Biji,10862.0,2020
4692,SUMATERA BARAT,Jambu Biji,11755.0,2020
4693,RIAU,Jambu Biji,11069.0,2020
4694,JAMBI,Jambu Biji,2546.0,2020
4695,SUMATERA SELATAN,Jambu Biji,5958.0,2020
4696,BENGKULU,Jambu Biji,931.0,2020
4697,LAMPUNG,Jambu Biji,17343.0,2020
4698,KEP. BANGKA BELITUNG,Jambu Biji,615.0,2020
4699,KEP. RIAU,Jambu Biji,576.0,2020
4700,DKI JAKARTA,Jambu Biji,678.0,2020
4701,JAWA BARAT,Jambu Biji,79434.0,2020
4702,JAWA TENGAH,Jambu Biji,105639.0,2020
4703,DI YOGYAKARTA,Jambu Biji,4284.0,2020
4704,JAWA TIMUR,Jambu Biji,90846.0,2020
4705,BANTEN,Jambu Biji,6689.0,2020
4706,BALI,Jambu Biji,4071.0,2020
4707,NUSA TENGGARA BARAT,Jambu Biji,8571.0,2020
4708,NUSA TENGGARA TIMUR,Jambu Biji,6113.0,2020
4709,KALIMANTAN BARAT,Jambu Biji,3318.0,2020
4710,KALIMANTAN TENGAH,Jambu Biji,2026.0,2020
4711,KALIMANTAN SELATAN,Jambu Biji,1610.0,2020
4712,KALIMANTAN TIMUR,Jambu Biji,2228.0,2020
4713,KALIMANTAN UTARA,Jambu Biji,311.0,2020
4714,SULAWESI UTARA,Jambu Biji,1062.0,2020
4715,SULAWESI TENGAH,Jambu Biji,488.0,2020
4716,SULAWESI SELATAN,Jambu Biji,9407.0,2020
4717,SULAWESI TENGGARA,Jambu Biji,2369.0,2020
4718,GORONTALO,Jambu Biji,31.0,2020
4719,SULAWESI BARAT,Jambu Biji,257.0,2020
4720,MALUKU,Jambu Biji,1024.0,2020
4721,MALUKU UTARA,Jambu Biji,792.0,2020
4722,PAPUA BARAT,Jambu Biji,496.0,2020
4723,PAPUA,Jambu Biji,407.0,2020
4724,INDONESIA,Jambu Biji,396268.0,2020
4725,ACEH,Jambu Air,4081.0,2020
4726,SUMATERA UTARA,Jambu Air,13314.0,2020
4727,SUMATERA BARAT,Jambu Air,4582.0,2020
4728,RIAU,Jambu Air,10706.0,2020
4729,JAMBI,Jambu Air,2402.0,2020
4730,SUMATERA SELATAN,Jambu Air,4327.0,2020
4731,BENGKULU,Jambu Air,1193.0,2020
4732,LAMPUNG,Jambu Air,7664.0,2020
4733,KEP. BANGKA BELITUNG,Jambu Air,2103.0,2020
4734,KEP. RIAU,Jambu Air,593.0,2020
4735,DKI JAKARTA,Jambu Air,2552.0,2020
4736,JAWA BARAT,Jambu Air,20996.0,2020
4737,JAWA TENGAH,Jambu Air,42312.0,2020
4738,DI YOGYAKARTA,Jambu Air,3838.0,2020
4739,JAWA TIMUR,Jambu Air,33730.0,2020
4740,BANTEN,Jambu Air,7278.0,2020
4741,BALI,Jambu Air,3875.0,2020
4742,NUSA TENGGARA BARAT,Jambu Air,1846.0,2020
4743,NUSA TENGGARA TIMUR,Jambu Air,1246.0,2020
4744,KALIMANTAN BARAT,Jambu Air,2405.0,2020
4745,KALIMANTAN TENGAH,Jambu Air,1048.0,2020
4746,KALIMANTAN SELATAN,Jambu Air,664.0,2020
4747,KALIMANTAN TIMUR,Jambu Air,1791.0,2020
4748,KALIMANTAN UTARA,Jambu Air,693.0,2020
4749,SULAWESI UTARA,Jambu Air,956.0,2020
4750,SULAWESI TENGAH,Jambu Air,558.0,2020
4751,SULAWESI SELATAN,Jambu Air,1583.0,2020
4752,SULAWESI TENGGARA,Jambu Air,1835.0,2020
4753,GORONTALO,Jambu Air,7.0,2020
4754,SULAWESI BARAT,Jambu Air,172.0,2020
4755,MALUKU,Jambu Air,1481.0,2020
4756,MALUKU UTARA,Jambu Air,597.0,2020
4757,PAPUA BARAT,Jambu Air,206.0,2020
4758,PAPUA,Jambu Air,271.0,2020
4759,INDONESIA,Jambu Air,182908.0,2020
4760,ACEH,Jeruk Siam,8151.0,2020
4761,SUMATERA UTARA,Jeruk Siam,336905.0,2020
4762,SUMATERA BARAT,Jeruk Siam,145035.0,2020
4763,RIAU,Jeruk Siam,148260.0,2020
4764,JAMBI,Jeruk Siam,33498.0,2020
4765,SUMATERA SELATAN,Jeruk Siam,56110.0,2020
4766,BENGKULU,Jeruk Siam,16215.0,2020
4767,LAMPUNG,Jeruk Siam,27577.0,2020
4768,KEP. BANGKA BELITUNG,Jeruk Siam,2788.0,2020
4769,KEP. RIAU,Jeruk Siam,471.0,2020
4770,DKI JAKARTA,Jeruk Siam,111.0,2020
4771,JAWA BARAT,Jeruk Siam,47137.0,2020
4772,JAWA TENGAH,Jeruk Siam,26646.0,2020
4773,DI YOGYAKARTA,Jeruk Siam,2463.0,2020
4774,JAWA TIMUR,Jeruk Siam,712585.0,2020
4775,BANTEN,Jeruk Siam,712.0,2020
4776,BALI,Jeruk Siam,486238.0,2020
4777,NUSA TENGGARA BARAT,Jeruk Siam,5458.0,2020
4778,NUSA TENGGARA TIMUR,Jeruk Siam,56867.0,2020
4779,KALIMANTAN BARAT,Jeruk Siam,133384.0,2020
4780,KALIMANTAN TENGAH,Jeruk Siam,6600.0,2020
4781,KALIMANTAN SELATAN,Jeruk Siam,158462.0,2020
4782,KALIMANTAN TIMUR,Jeruk Siam,12517.0,2020
4783,KALIMANTAN UTARA,Jeruk Siam,4265.0,2020
4784,SULAWESI UTARA,Jeruk Siam,1352.0,2020
4785,SULAWESI TENGAH,Jeruk Siam,5024.0,2020
4786,SULAWESI SELATAN,Jeruk Siam,10021.0,2020
4787,SULAWESI TENGGARA,Jeruk Siam,50214.0,2020
4788,GORONTALO,Jeruk Siam,15277.0,2020
4789,SULAWESI BARAT,Jeruk Siam,14451.0,2020
4790,MALUKU,Jeruk Siam,28115.0,2020
4791,MALUKU UTARA,Jeruk Siam,4563.0,2020
4792,PAPUA BARAT,Jeruk Siam,2204.0,2020
4793,PAPUA,Jeruk Siam,33707.0,2020
4794,INDONESIA,Jeruk Siam,2593384.0,2020
4795,ACEH,Jeruk Besar,12702.0,2020
4796,SUMATERA UTARA,Jeruk Besar,4612.0,2020
4797,SUMATERA BARAT,Jeruk Besar,664.0,2020
4798,RIAU,Jeruk Besar,3367.0,2020
4799,JAMBI,Jeruk Besar,518.0,2020
4800,SUMATERA SELATAN,Jeruk Besar,662.0,2020
4801,BENGKULU,Jeruk Besar,1366.0,2020
4802,LAMPUNG,Jeruk Besar,2600.0,2020
4803,KEP. BANGKA BELITUNG,Jeruk Besar,258.0,2020
4804,KEP. RIAU,Jeruk Besar,50.0,2020
4805,DKI JAKARTA,Jeruk Besar,25.0,2020
4806,JAWA BARAT,Jeruk Besar,13042.0,2020
4807,JAWA TENGAH,Jeruk Besar,13800.0,2020
4808,DI YOGYAKARTA,Jeruk Besar,363.0,2020
4809,JAWA TIMUR,Jeruk Besar,19983.0,2020
4810,BANTEN,Jeruk Besar,379.0,2020
4811,BALI,Jeruk Besar,4154.0,2020
4812,NUSA TENGGARA BARAT,Jeruk Besar,1862.0,2020
4813,NUSA TENGGARA TIMUR,Jeruk Besar,2585.0,2020
4814,KALIMANTAN BARAT,Jeruk Besar,1295.0,2020
4815,KALIMANTAN TENGAH,Jeruk Besar,739.0,2020
4816,KALIMANTAN SELATAN,Jeruk Besar,656.0,2020
4817,KALIMANTAN TIMUR,Jeruk Besar,910.0,2020
4818,KALIMANTAN UTARA,Jeruk Besar,175.0,2020
4819,SULAWESI UTARA,Jeruk Besar,1220.0,2020
4820,SULAWESI TENGAH,Jeruk Besar,444.0,2020
4821,SULAWESI SELATAN,Jeruk Besar,35574.0,2020
4822,SULAWESI TENGGARA,Jeruk Besar,2530.0,2020
4823,GORONTALO,Jeruk Besar,113.0,2020
4824,SULAWESI BARAT,Jeruk Besar,204.0,2020
4825,MALUKU,Jeruk Besar,1840.0,2020
4826,MALUKU UTARA,Jeruk Besar,551.0,2020
4827,PAPUA BARAT,Jeruk Besar,144.0,2020
4828,PAPUA,Jeruk Besar,178.0,2020
4829,INDONESIA,Jeruk Besar,129568.0,2020
4830,ACEH,Mangga,22872.0,2020
4831,SUMATERA UTARA,Mangga,32600.0,2020
4832,SUMATERA BARAT,Mangga,12502.0,2020
4833,RIAU,Mangga,18946.0,2020
4834,JAMBI,Mangga,4574.0,2020
4835,SUMATERA SELATAN,Mangga,13824.0,2020
4836,BENGKULU,Mangga,6026.0,2020
4837,LAMPUNG,Mangga,21849.0,2020
4838,KEP. BANGKA BELITUNG,Mangga,1817.0,2020
4839,KEP. RIAU,Mangga,3787.0,2020
4840,DKI JAKARTA,Mangga,5717.0,2020
4841,JAWA BARAT,Mangga,442587.0,2020
4842,JAWA TENGAH,Mangga,481920.0,2020
4843,DI YOGYAKARTA,Mangga,29833.0,2020
4844,JAWA TIMUR,Mangga,1292960.0,2020
4845,BANTEN,Mangga,28719.0,2020
4846,BALI,Mangga,57688.0,2020
4847,NUSA TENGGARA BARAT,Mangga,140242.0,2020
4848,NUSA TENGGARA TIMUR,Mangga,60501.0,2020
4849,KALIMANTAN BARAT,Mangga,4305.0,2020
4850,KALIMANTAN TENGAH,Mangga,1781.0,2020
4851,KALIMANTAN SELATAN,Mangga,10609.0,2020
4852,KALIMANTAN TIMUR,Mangga,4260.0,2020
4853,KALIMANTAN UTARA,Mangga,5804.0,2020
4854,SULAWESI UTARA,Mangga,12016.0,2020
4855,SULAWESI TENGAH,Mangga,10486.0,2020
4856,SULAWESI SELATAN,Mangga,115418.0,2020
4857,SULAWESI TENGGARA,Mangga,24471.0,2020
4858,GORONTALO,Mangga,3101.0,2020
4859,SULAWESI BARAT,Mangga,9084.0,2020
4860,MALUKU,Mangga,6595.0,2020
4861,MALUKU UTARA,Mangga,3272.0,2020
4862,PAPUA BARAT,Mangga,2434.0,2020
4863,PAPUA,Mangga,5989.0,2020
4864,INDONESIA,Mangga,2898588.0,2020
4865,ACEH,Manggis,1996.0,2020
4866,SUMATERA UTARA,Manggis,19521.0,2020
4867,SUMATERA BARAT,Manggis,56414.0,2020
4868,RIAU,Manggis,7999.0,2020
4869,JAMBI,Manggis,4435.0,2020
4870,SUMATERA SELATAN,Manggis,1514.0,2020
4871,BENGKULU,Manggis,2657.0,2020
4872,LAMPUNG,Manggis,4057.0,2020
4873,KEP. BANGKA BELITUNG,Manggis,1612.0,2020
4874,KEP. RIAU,Manggis,140.0,2020
4875,DKI JAKARTA,Manggis,0.0,2020
4876,JAWA BARAT,Manggis,90269.0,2020
4877,JAWA TENGAH,Manggis,13158.0,2020
4878,DI YOGYAKARTA,Manggis,2435.0,2020
4879,JAWA TIMUR,Manggis,43664.0,2020
4880,BANTEN,Manggis,12793.0,2020
4881,BALI,Manggis,24644.0,2020
4882,NUSA TENGGARA BARAT,Manggis,20644.0,2020
4883,NUSA TENGGARA TIMUR,Manggis,1.0,2020
4884,KALIMANTAN BARAT,Manggis,1266.0,2020
4885,KALIMANTAN TENGAH,Manggis,398.0,2020
4886,KALIMANTAN SELATAN,Manggis,1716.0,2020
4887,KALIMANTAN TIMUR,Manggis,465.0,2020
4888,KALIMANTAN UTARA,Manggis,77.0,2020
4889,SULAWESI UTARA,Manggis,1072.0,2020
4890,SULAWESI TENGAH,Manggis,1190.0,2020
4891,SULAWESI SELATAN,Manggis,3129.0,2020
4892,SULAWESI TENGGARA,Manggis,823.0,2020
4893,GORONTALO,Manggis,9.0,2020
4894,SULAWESI BARAT,Manggis,1908.0,2020
4895,MALUKU,Manggis,1571.0,2020
4896,MALUKU UTARA,Manggis,583.0,2020
4897,PAPUA BARAT,Manggis,22.0,2020
4898,PAPUA,Manggis,235.0,2020
4899,INDONESIA,Manggis,322414.0,2020
4900,ACEH,Nangka,9453.0,2020
4901,SUMATERA UTARA,Nangka,15664.0,2020
4902,SUMATERA BARAT,Nangka,12608.0,2020
4903,RIAU,Nangka,22944.0,2020
4904,JAMBI,Nangka,16636.0,2020
4905,SUMATERA SELATAN,Nangka,11493.0,2020
4906,BENGKULU,Nangka,5105.0,2020
4907,LAMPUNG,Nangka,31043.0,2020
4908,KEP. BANGKA BELITUNG,Nangka,3723.0,2020
4909,KEP. RIAU,Nangka,5818.0,2020
4910,DKI JAKARTA,Nangka,733.0,2020
4911,JAWA BARAT,Nangka,75257.0,2020
4912,JAWA TENGAH,Nangka,161163.0,2020
4913,DI YOGYAKARTA,Nangka,14210.0,2020
4914,JAWA TIMUR,Nangka,177413.0,2020
4915,BANTEN,Nangka,6290.0,2020
4916,BALI,Nangka,30741.0,2020
4917,NUSA TENGGARA BARAT,Nangka,74933.0,2020
4918,NUSA TENGGARA TIMUR,Nangka,22777.0,2020
4919,KALIMANTAN BARAT,Nangka,11612.0,2020
4920,KALIMANTAN TENGAH,Nangka,13652.0,2020
4921,KALIMANTAN SELATAN,Nangka,20375.0,2020
4922,KALIMANTAN TIMUR,Nangka,13584.0,2020
4923,KALIMANTAN UTARA,Nangka,8254.0,2020
4924,SULAWESI UTARA,Nangka,8329.0,2020
4925,SULAWESI TENGAH,Nangka,3711.0,2020
4926,SULAWESI SELATAN,Nangka,23555.0,2020
4927,SULAWESI TENGGARA,Nangka,7752.0,2020
4928,GORONTALO,Nangka,1234.0,2020
4929,SULAWESI BARAT,Nangka,2943.0,2020
4930,MALUKU,Nangka,4730.0,2020
4931,MALUKU UTARA,Nangka,1823.0,2020
4932,PAPUA BARAT,Nangka,3054.0,2020
4933,PAPUA,Nangka,1457.0,2020
4934,INDONESIA,Nangka,824068.0,2020
4935,ACEH,Nenas,1356.0,2020
4936,SUMATERA UTARA,Nenas,158205.0,2020
4937,SUMATERA BARAT,Nenas,293.0,2020
4938,RIAU,Nenas,214277.0,2020
4939,JAMBI,Nenas,149592.0,2020
4940,SUMATERA SELATAN,Nenas,137363.0,2020
4941,BENGKULU,Nenas,333.0,2020
4942,LAMPUNG,Nenas,662588.0,2020
4943,KEP. BANGKA BELITUNG,Nenas,6052.0,2020
4944,KEP. RIAU,Nenas,4054.0,2020
4945,DKI JAKARTA,Nenas,0.0,2020
4946,JAWA BARAT,Nenas,250942.0,2020
4947,JAWA TENGAH,Nenas,252221.0,2020
4948,DI YOGYAKARTA,Nenas,519.0,2020
4949,JAWA TIMUR,Nenas,220552.0,2020
4950,BANTEN,Nenas,369.0,2020
4951,BALI,Nenas,790.0,2020
4952,NUSA TENGGARA BARAT,Nenas,46187.0,2020
4953,NUSA TENGGARA TIMUR,Nenas,17474.0,2020
4954,KALIMANTAN BARAT,Nenas,208463.0,2020
4955,KALIMANTAN TENGAH,Nenas,14455.0,2020
4956,KALIMANTAN SELATAN,Nenas,12986.0,2020
4957,KALIMANTAN TIMUR,Nenas,21976.0,2020
4958,KALIMANTAN UTARA,Nenas,345.0,2020
4959,SULAWESI UTARA,Nenas,1780.0,2020
4960,SULAWESI TENGAH,Nenas,49593.0,2020
4961,SULAWESI SELATAN,Nenas,2111.0,2020
4962,SULAWESI TENGGARA,Nenas,9754.0,2020
4963,GORONTALO,Nenas,267.0,2020
4964,SULAWESI BARAT,Nenas,1248.0,2020
4965,MALUKU,Nenas,307.0,2020
4966,MALUKU UTARA,Nenas,295.0,2020
4967,PAPUA BARAT,Nenas,372.0,2020
4968,PAPUA,Nenas,123.0,2020
4969,INDONESIA,Nenas,2447243.0,2020
4970,ACEH,Pepaya,24323.0,2020
4971,SUMATERA UTARA,Pepaya,30065.0,2020
4972,SUMATERA BARAT,Pepaya,37549.0,2020
4973,RIAU,Pepaya,21016.0,2020
4974,JAMBI,Pepaya,14118.0,2020
4975,SUMATERA SELATAN,Pepaya,25426.0,2020
4976,BENGKULU,Pepaya,4755.0,2020
4977,LAMPUNG,Pepaya,92459.0,2020
4978,KEP. BANGKA BELITUNG,Pepaya,1504.0,2020
4979,KEP. RIAU,Pepaya,1968.0,2020
4980,DKI JAKARTA,Pepaya,513.0,2020
4981,JAWA BARAT,Pepaya,99088.0,2020
4982,JAWA TENGAH,Pepaya,120747.0,2020
4983,DI YOGYAKARTA,Pepaya,13995.0,2020
4984,JAWA TIMUR,Pepaya,268375.0,2020
4985,BANTEN,Pepaya,20798.0,2020
4986,BALI,Pepaya,16789.0,2020
4987,NUSA TENGGARA BARAT,Pepaya,13105.0,2020
4988,NUSA TENGGARA TIMUR,Pepaya,84717.0,2020
4989,KALIMANTAN BARAT,Pepaya,17975.0,2020
4990,KALIMANTAN TENGAH,Pepaya,3769.0,2020
4991,KALIMANTAN SELATAN,Pepaya,4052.0,2020
4992,KALIMANTAN TIMUR,Pepaya,15121.0,2020
4993,KALIMANTAN UTARA,Pepaya,6698.0,2020
4994,SULAWESI UTARA,Pepaya,9985.0,2020
4995,SULAWESI TENGAH,Pepaya,4349.0,2020
4996,SULAWESI SELATAN,Pepaya,25033.0,2020
4997,SULAWESI TENGGARA,Pepaya,17629.0,2020
4998,GORONTALO,Pepaya,1992.0,2020
4999,SULAWESI BARAT,Pepaya,3367.0,2020
5000,MALUKU,Pepaya,9287.0,2020
5001,MALUKU UTARA,Pepaya,1983.0,2020
5002,PAPUA BARAT,Pepaya,2972.0,2020
5003,PAPUA,Pepaya,868.0,2020
5004,INDONESIA,Pepaya,1016388.0,2020
5005,ACEH,Pisang,65366.0,2020
5006,SUMATERA UTARA,Pisang,100254.0,2020
5007,SUMATERA BARAT,Pisang,142034.0,2020
5008,RIAU,Pisang,37457.0,2020
5009,JAMBI,Pisang,72751.0,2020
5010,SUMATERA SELATAN,Pisang,114140.0,2020
5011,BENGKULU,Pisang,18153.0,2020
5012,LAMPUNG,Pisang,1208956.0,2020
5013,KEP. BANGKA BELITUNG,Pisang,5302.0,2020
5014,KEP. RIAU,Pisang,7884.0,2020
5015,DKI JAKARTA,Pisang,1387.0,2020
5016,JAWA BARAT,Pisang,1263504.0,2020
5017,JAWA TENGAH,Pisang,798599.0,2020
5018,DI YOGYAKARTA,Pisang,66730.0,2020
5019,JAWA TIMUR,Pisang,2618795.0,2020
5020,BANTEN,Pisang,290266.0,2020
5021,BALI,Pisang,242242.0,2020
5022,NUSA TENGGARA BARAT,Pisang,83784.0,2020
5023,NUSA TENGGARA TIMUR,Pisang,274369.0,2020
5024,KALIMANTAN BARAT,Pisang,60281.0,2020
5025,KALIMANTAN TENGAH,Pisang,30410.0,2020
5026,KALIMANTAN SELATAN,Pisang,79772.0,2020
5027,KALIMANTAN TIMUR,Pisang,95528.0,2020
5028,KALIMANTAN UTARA,Pisang,38363.0,2020
5029,SULAWESI UTARA,Pisang,45650.0,2020
5030,SULAWESI TENGAH,Pisang,24422.0,2020
5031,SULAWESI SELATAN,Pisang,146539.0,2020
5032,SULAWESI TENGGARA,Pisang,68027.0,2020
5033,GORONTALO,Pisang,13166.0,2020
5034,SULAWESI BARAT,Pisang,76750.0,2020
5035,MALUKU,Pisang,52776.0,2020
5036,MALUKU UTARA,Pisang,6924.0,2020
5037,PAPUA BARAT,Pisang,19019.0,2020
5038,PAPUA,Pisang,13157.0,2020
5039,INDONESIA,Pisang,8182756.0,2020
5040,ACEH,Rambutan,21640.0,2020
5041,SUMATERA UTARA,Rambutan,18721.0,2020
5042,SUMATERA BARAT,Rambutan,17574.0,2020
5043,RIAU,Rambutan,21973.0,2020
5044,JAMBI,Rambutan,6510.0,2020
5045,SUMATERA SELATAN,Rambutan,10654.0,2020
5046,BENGKULU,Rambutan,5102.0,2020
5047,LAMPUNG,Rambutan,18951.0,2020
5048,KEP. BANGKA BELITUNG,Rambutan,1826.0,2020
5049,KEP. RIAU,Rambutan,282.0,2020
5050,DKI JAKARTA,Rambutan,1859.0,2020
5051,JAWA BARAT,Rambutan,127144.0,2020
5052,JAWA TENGAH,Rambutan,101988.0,2020
5053,DI YOGYAKARTA,Rambutan,9013.0,2020
5054,JAWA TIMUR,Rambutan,126863.0,2020
5055,BANTEN,Rambutan,22321.0,2020
5056,BALI,Rambutan,15943.0,2020
5057,NUSA TENGGARA BARAT,Rambutan,17400.0,2020
5058,NUSA TENGGARA TIMUR,Rambutan,4697.0,2020
5059,KALIMANTAN BARAT,Rambutan,6479.0,2020
5060,KALIMANTAN TENGAH,Rambutan,7324.0,2020
5061,KALIMANTAN SELATAN,Rambutan,16253.0,2020
5062,KALIMANTAN TIMUR,Rambutan,9209.0,2020
5063,KALIMANTAN UTARA,Rambutan,5996.0,2020
5064,SULAWESI UTARA,Rambutan,6512.0,2020
5065,SULAWESI TENGAH,Rambutan,7893.0,2020
5066,SULAWESI SELATAN,Rambutan,40570.0,2020
5067,SULAWESI TENGGARA,Rambutan,15318.0,2020
5068,GORONTALO,Rambutan,972.0,2020
5069,SULAWESI BARAT,Rambutan,7082.0,2020
5070,MALUKU,Rambutan,1284.0,2020
5071,MALUKU UTARA,Rambutan,2459.0,2020
5072,PAPUA BARAT,Rambutan,2194.0,2020
5073,PAPUA,Rambutan,1172.0,2020
5074,INDONESIA,Rambutan,681178.0,2020
5075,ACEH,Salak,1484.0,2020
5076,SUMATERA UTARA,Salak,301932.0,2020
5077,SUMATERA BARAT,Salak,1181.0,2020
5078,RIAU,Salak,4357.0,2020
5079,JAMBI,Salak,4090.0,2020
5080,SUMATERA SELATAN,Salak,1895.0,2020
5081,BENGKULU,Salak,1186.0,2020
5082,LAMPUNG,Salak,8779.0,2020
5083,KEP. BANGKA BELITUNG,Salak,703.0,2020
5084,KEP. RIAU,Salak,732.0,2020
5085,DKI JAKARTA,Salak,112.0,2020
5086,JAWA BARAT,Salak,31693.0,2020
5087,JAWA TENGAH,Salak,512228.0,2020
5088,DI YOGYAKARTA,Salak,54996.0,2020
5089,JAWA TIMUR,Salak,141073.0,2020
5090,BANTEN,Salak,924.0,2020
5091,BALI,Salak,75388.0,2020
5092,NUSA TENGGARA BARAT,Salak,91.0,2020
5093,NUSA TENGGARA TIMUR,Salak,2977.0,2020
5094,KALIMANTAN BARAT,Salak,1729.0,2020
5095,KALIMANTAN TENGAH,Salak,786.0,2020
5096,KALIMANTAN SELATAN,Salak,769.0,2020
5097,KALIMANTAN TIMUR,Salak,19878.0,2020
5098,KALIMANTAN UTARA,Salak,3320.0,2020
5099,SULAWESI UTARA,Salak,32212.0,2020
5100,SULAWESI TENGAH,Salak,963.0,2020
5101,SULAWESI SELATAN,Salak,12039.0,2020
5102,SULAWESI TENGGARA,Salak,3012.0,2020
5103,GORONTALO,Salak,2.0,2020
5104,SULAWESI BARAT,Salak,55.0,2020
5105,MALUKU,Salak,2025.0,2020
5106,MALUKU UTARA,Salak,1104.0,2020
5107,PAPUA BARAT,Salak,1325.0,2020
5108,PAPUA,Salak,50.0,2020
5109,INDONESIA,Salak,1225088.0,2020
5110,ACEH,Sawo,4615.0,2020
5111,SUMATERA UTARA,Sawo,19886.0,2020
5112,SUMATERA BARAT,Sawo,8247.0,2020
5113,RIAU,Sawo,6010.0,2020
5114,JAMBI,Sawo,3657.0,2020
5115,SUMATERA SELATAN,Sawo,5694.0,2020
5116,BENGKULU,Sawo,2314.0,2020
5117,LAMPUNG,Sawo,18371.0,2020
5118,KEP. BANGKA BELITUNG,Sawo,761.0,2020
5119,KEP. RIAU,Sawo,2455.0,2020
5120,DKI JAKARTA,Sawo,183.0,2020
5121,JAWA BARAT,Sawo,38250.0,2020
5122,JAWA TENGAH,Sawo,19294.0,2020
5123,DI YOGYAKARTA,Sawo,2470.0,2020
5124,JAWA TIMUR,Sawo,19898.0,2020
5125,BANTEN,Sawo,3910.0,2020
5126,BALI,Sawo,3987.0,2020
5127,NUSA TENGGARA BARAT,Sawo,13871.0,2020
5128,NUSA TENGGARA TIMUR,Sawo,725.0,2020
5129,KALIMANTAN BARAT,Sawo,3342.0,2020
5130,KALIMANTAN TENGAH,Sawo,1307.0,2020
5131,KALIMANTAN SELATAN,Sawo,1956.0,2020
5132,KALIMANTAN TIMUR,Sawo,3658.0,2020
5133,KALIMANTAN UTARA,Sawo,160.0,2020
5134,SULAWESI UTARA,Sawo,2.0,2020
5135,SULAWESI TENGAH,Sawo,196.0,2020
5136,SULAWESI SELATAN,Sawo,1009.0,2020
5137,SULAWESI TENGGARA,Sawo,274.0,2020
5138,GORONTALO,Sawo,0.0,2020
5139,SULAWESI BARAT,Sawo,68.0,2020
5140,MALUKU,Sawo,31.0,2020
5141,MALUKU UTARA,Sawo,7.0,2020
5142,PAPUA BARAT,Sawo,77.0,2020
5143,PAPUA,Sawo,20.0,2020
5144,INDONESIA,Sawo,186706.0,2020
5145,ACEH,Markisa,1084.0,2020
5146,SUMATERA UTARA,Markisa,837.0,2020
5147,SUMATERA BARAT,Markisa,36500.0,2020
5148,RIAU,Markisa,6.0,2020
5149,JAMBI,Markisa,84.0,2020
5150,SUMATERA SELATAN,Markisa,28.0,2020
5151,BENGKULU,Markisa,9.0,2020
5152,LAMPUNG,Markisa,122.0,2020
5153,KEP. BANGKA BELITUNG,Markisa,0.0,2020
5154,KEP. RIAU,Markisa,2.0,2020
5155,DKI JAKARTA,Markisa,2.0,2020
5156,JAWA BARAT,Markisa,970.0,2020
5157,JAWA TENGAH,Markisa,91.0,2020
5158,DI YOGYAKARTA,Markisa,116.0,2020
5159,JAWA TIMUR,Markisa,8891.0,2020
5160,BANTEN,Markisa,70.0,2020
5161,BALI,Markisa,125.0,2020
5162,NUSA TENGGARA BARAT,Markisa,7.0,2020
5163,NUSA TENGGARA TIMUR,Markisa,426.0,2020
5164,KALIMANTAN BARAT,Markisa,47.0,2020
5165,KALIMANTAN TENGAH,Markisa,1.0,2020
5166,KALIMANTAN SELATAN,Markisa,0.0,2020
5167,KALIMANTAN TIMUR,Markisa,10.0,2020
5168,KALIMANTAN UTARA,Markisa,0.0,2020
5169,SULAWESI UTARA,Markisa,10.0,2020
5170,SULAWESI TENGAH,Markisa,1.0,2020
5171,SULAWESI SELATAN,Markisa,3410.0,2020
5172,SULAWESI TENGGARA,Markisa,110.0,2020
5173,GORONTALO,Markisa,0.0,2020
5174,SULAWESI BARAT,Markisa,23.0,2020
5175,MALUKU,Markisa,0.0,2020
5176,MALUKU UTARA,Markisa,1.0,2020
5177,PAPUA BARAT,Markisa,329.0,2020
5178,PAPUA,Markisa,8.0,2020
5179,INDONESIA,Markisa,53319.0,2020
5180,ACEH,Sirsak,1023.0,2020
5181,SUMATERA UTARA,Sirsak,1677.0,2020
5182,SUMATERA BARAT,Sirsak,5824.0,2020
5183,RIAU,Sirsak,1686.0,2020
5184,JAMBI,Sirsak,1238.0,2020
5185,SUMATERA SELATAN,Sirsak,1177.0,2020
5186,BENGKULU,Sirsak,445.0,2020
5187,LAMPUNG,Sirsak,3293.0,2020
